"provider_id","hospital_name","address","city","state","zip_code","county_name","phone_number","measure_id","measure_name","compared_to_national","denominator","score","lower_estimate","higher_estimate","footnote","measure_start_date","measure_end_date"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","MORT_30_COPD","Death rate for COPD patients","No Different Than the National Rate","50","9.4","6.3","14.1",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","MORT_30_HF","Death rate for heart failure patients","No Different Than the National Rate","42","11.5","7.6","17.2",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","57","15.9","11.6","21.5",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","MORT_30_STK","Death rate for stroke patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_11_POST_RESP","Postoperative Respiratory Failure Rate","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_12_POSTOP_PULMEMB_DVT","Serious blood clots after surgery","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_13_POST_SEPSIS","Blood stream infection after surgery","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","240","0.48","0","1.69",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","413","0.27","0.03","0.5",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","388","0.11","0.01","0.2",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","0.99","0.52","1.45",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010091","GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL","AL","36451","CLARKE","(251) 275-3191","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","No Different Than the National Rate","730","3.2","2.3","4.4",,"2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","MORT_30_AMI","Death rate for heart attack patients","No Different Than the National Rate","467","13","10.8","15.6",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","MORT_30_CABG","Death rate for CABG surgery patients","No Different Than the National Rate","159","2.4","1.2","4.5",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","MORT_30_COPD","Death rate for COPD patients","No Different Than the National Rate","942","9","7.5","10.7",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","MORT_30_HF","Death rate for heart failure patients","No Different Than the National Rate","936","12.2","10.3","14.3",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","1193","17.1","15.2","19.2",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","MORT_30_STK","Death rate for stroke patients","No Different Than the National Rate","702","13.8","11.7","16.2",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_11_POST_RESP","Postoperative Respiratory Failure Rate","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_12_POSTOP_PULMEMB_DVT","Serious blood clots after surgery","No Different Than the National Rate","5347","4.92","3.40","6.44",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_13_POST_SEPSIS","Blood stream infection after surgery","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","No Different Than the National Rate","1205","1.17","0.25","2.08",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","No Different Than the National Rate","3608","0.78","0","1.68",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","14487","0.52","0.17","0.86",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","No Different Than the National Rate","309","167.54","136.49","198.59",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","19963","0.22","0.05","0.38",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","17900","0.08","0","0.16",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","1.02","0.69","1.35",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 759-7111","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","No Different Than the National Rate","4810","2.44","1.37","3.5",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","MORT_30_AMI","Death rate for heart attack patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","MORT_30_CABG","Death rate for CABG surgery patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","MORT_30_COPD","Death rate for COPD patients","No Different Than the National Rate","25","8.1","5.3","12.1",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","MORT_30_HF","Death rate for heart failure patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","40","14.2","10.0","19.5",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","MORT_30_STK","Death rate for stroke patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_11_POST_RESP","Postoperative Respiratory Failure Rate","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_12_POSTOP_PULMEMB_DVT","Serious blood clots after surgery","Not Available","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_13_POST_SEPSIS","Blood stream infection after surgery","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","261","0.46","0","1.64",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","375","0.27","0.03","0.5",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","363","0.11","0.01","0.2",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","0.98","0.52","1.45",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010095","HALE COUNTY HOSPITAL","508 GREEN STREET","GREENSBORO","AL","36744","HALE","(334) 624-3024","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","Not Available","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010097","ELMORE COMMUNITY HOSPITAL","500 HOSPITAL DRIVE","WETUMPKA","AL","36092","ELMORE","(334) 567-4311","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
"010097","ELMORE COMMUNITY HOSPITAL","500 HOSPITAL DRIVE","WETUMPKA","AL","36092","ELMORE","(334) 567-4311","MORT_30_AMI","Death rate for heart attack patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010097","ELMORE COMMUNITY HOSPITAL","500 HOSPITAL DRIVE","WETUMPKA","AL","36092","ELMORE","(334) 567-4311","MORT_30_CABG","Death rate for CABG surgery patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010097","ELMORE COMMUNITY HOSPITAL","500 HOSPITAL DRIVE","WETUMPKA","AL","36092","ELMORE","(334) 567-4311","MORT_30_COPD","Death rate for COPD patients","No Different Than the National Rate","28","8.7","5.7","13.2",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010097","ELMORE COMMUNITY HOSPITAL","500 HOSPITAL DRIVE","WETUMPKA","AL","36092","ELMORE","(334) 567-4311","MORT_30_HF","Death rate for heart failure patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010097","ELMORE COMMUNITY HOSPITAL","500 HOSPITAL DRIVE","WETUMPKA","AL","36092","ELMORE","(334) 567-4311","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","40","14.2","10.1","20.0",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010097","ELMORE COMMUNITY HOSPITAL","500 HOSPITAL DRIVE","WETUMPKA","AL","36092","ELMORE","(334) 567-4311","MORT_30_STK","Death rate for stroke patients","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010097","ELMORE COMMUNITY HOSPITAL","500 HOSPITAL DRIVE","WETUMPKA","AL","36092","ELMORE","(334) 567-4311","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
